,ip,nb_www,nb_com,nb_dslash,http_in_path,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,ratio_intMedia,ratio_extMedia,popup_window,safe_anchor,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,len_url,len_hostname,qty_points,qty_hyphen,qty_at_sign,qty_question_mark,qty_ampersand,qty_equal_sign,qty_underscore,qty_porcentage,qty_back_slash,qty_colon,qty_comma,qty_semicolon,qty_dollar_sign,is_https,numbers_url_ratio,numbers_hostname_ratio
8375,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,7,5,3,3,3,16,16,10,6.857142857,9.5,5.8,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,1,0,224,1968,0,0,1,0,64,23,3,0,0,0,0,0,1,0,5,1,0,0,0,0,0.0,0.0
240,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,3,3,7,7,3,7,5.0,3.0,7.0,0,0,0,0,0,44,0.545454545,0.454545455,1,0.1,0.0,0,1,50.0,50.0,0,100.0,0,1,1,0,0,-1,3536,0,1,9,22,6,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0.18181818181818182,0.0
7800,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,10,2,1,1,1,7,3,7,3.1,2.25,3.666666667,1,0,0,0,2,7,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,0.0,0,1,0,1,0,-1,0,1,1,0,35,12,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0.2571428571428571,0.75
2129,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,97,0.783505155,0.216494845,1,0.095238095,0.19047619,0,1,100.0,0.0,0,0.0,0,1,1,0,190,4558,2424363,0,0,4,34,25,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
5873,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,3,3,3,3,7,8,8,7,6.0,5.5,7.0,0,0,0,0,0,152,0.881578947,0.118421053,0,0.055555556,0.111111111,0,1,82.05128205,17.94871795,0,0.0,0,0,0,0,1775,4800,134,0,0,6,32,16,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
3155,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,8,3,1,1,2,18,18,7,5.875,7.0,4.75,2,0,0,0,0,21,0.19047619,0.80952381,1,0.176470588,0.0,0,1,20.0,80.0,0,25.0,0,1,1,0,228,5616,0,0,1,5,66,35,5,1,0,0,0,0,0,0,4,1,0,0,0,1,0.030303030303030304,0.05714285714285714
4427,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,217,0.976958525,0.023041475,0,0.6,0.0,0,0,100.0,0.0,0,20.0,0,1,1,0,229,6763,0,0,0,2,27,18,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
8763,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,3,3,6,10,10,10,7.25,6.5,8.0,0,0,0,0,0,147,0.802721088,0.197278912,0,0.344827586,0.068965517,0,0,0.0,100.0,0,21.21212121,0,0,0,0,297,9201,684,0,0,6,43,18,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
4519,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,74,0.364864865,0.635135135,0,0.255319149,0.0,0,1,100.0,0.0,0,15.09433962,0,1,1,1,0,-1,1993,0,0,4,19,10,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
5294,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,45,0.777777778,0.222222222,2,0.1,0.0,0,1,100.0,0.0,0,75.0,0,1,1,0,1558,4652,1204909,0,0,4,33,24,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
10175,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,3,30,3,30,30,7,9.6,30.0,4.5,0,0,0,0,0,9,0.777777778,0.222222222,0,0.0,1.0,0,0,0.0,100.0,0,100.0,0,1,1,0,32,-1,0,0,1,0,63,34,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
3432,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,336,0.94047619,0.05952381,0,0.75,0.25,0,0,100.0,0.0,0,20.0,0,0,0,0,91,8675,484673,0,0,2,21,13,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
235,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,3,3,4,10,7,10,6.142857143,5.25,7.333333333,0,0,0,0,0,43,0.674418605,0.325581395,1,0.857142857,0.0,0,1,0.0,100.0,0,16.66666667,0,1,0,0,124,3163,1323034,0,0,4,60,28,3,3,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
2835,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,143,0.370629371,0.629370629,4,0.044444444,0.0,0,1,0.0,100.0,0,58.62068966,0,1,1,0,134,4979,0,0,0,4,24,15,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
4107,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,10,3,1,1,1,9,9,9,5.1,5.333333333,4.75,1,0,0,0,0,22,0.181818182,0.818181818,1,0.166666667,0.0,0,1,16.66666667,83.33333333,0,25.0,0,1,1,0,228,5616,5528499,0,1,5,73,41,4,2,0,0,0,0,0,0,6,2,0,0,0,1,0.0410958904109589,0.07317073170731707
2203,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,4,7,4,9,7,9,6.25,7.0,6.0,0,0,0,0,0,6,0.333333333,0.666666667,0,0.0,0.0,0,1,0.0,100.0,0,0.0,0,1,0,0,124,1337,0,0,1,0,42,13,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0.0,0.0
7348,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,15,7,2,3,2,22,14,22,9.4,8.5,9.538461538,1,0,0,0,0,31,0.483870968,0.516129032,0,0.4375,0.625,0,1,100.0,0.0,0,0.0,0,1,1,0,553,-1,0,0,1,0,165,21,4,6,1,0,2,1,0,0,3,1,0,2,0,0,0.32727272727272727,0.0
9762,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,13,0,2,4,2,9,9,9,4.538461538,6.5,4.181818182,0,0,0,0,0,175,0.834285714,0.165714286,0,0.068965517,0.482758621,0,1,100.0,0.0,0,45.45454545,0,1,1,0,1007,9221,0,0,1,4,83,18,2,9,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
2730,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,8,8,0,8,8,0,8.0,8.0,0.0,0,0,0,0,0,14,0.071428571,0.928571429,0,0.846153846,0.615384615,0,1,0.0,0.0,0,14.28571429,0,1,0,0,374,7295,0,0,1,5,28,21,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0.03571428571428571,0.047619047619047616
3551,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,2,1,1,4,9,9,8,5.166666667,4.0,6.333333333,0,0,0,0,0,271,0.948339483,0.051660517,0,0.214285714,0.0,0,0,100.0,0.0,0,79.10447761,0,0,0,0,905,7130,12,0,1,7,48,18,3,0,0,0,0,0,1,0,4,1,0,0,0,1,0.0,0.0
5690,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,3,3,3,11,10,11,6.1,6.0,6.142857143,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,1,0,0,12710,2998,0,0,6,81,24,4,0,0,1,1,2,0,0,4,1,0,0,0,0,0.04938271604938271,0.0
5153,1,0,1,0,1,0,0,1,0,0,3,0,0,1,0,64,146,1,5,1,64,15,64,7.40625,10.0,7.322580645,1,0,0,0,0,12,0.333333333,0.666666667,0,0.0,0.25,0,1,0.0,0.0,0,0.0,0,1,1,0,349,6591,30,0,1,4,550,25,5,24,0,1,9,10,7,5,5,2,0,0,0,1,0.3527272727272727,0.0
590,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,2,2,4,6,6,6,4.5,4.0,5.0,0,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,100.0,0,1,0,0,77,289,0,0,1,0,34,13,1,1,0,0,0,0,0,0,5,1,0,0,0,1,0.0,0.0
4595,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,2,2,4,9,9,5,4.8,5.5,4.333333333,0,0,0,0,0,786,0.919847328,0.080152672,0,0.349206349,0.047619048,0,0,100.0,0.0,0,72.48908297,0,0,1,0,904,7131,12,0,0,7,40,16,2,0,0,0,0,0,1,0,4,1,0,0,0,1,0.0,0.0
5693,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,4,2,3,2,10,7,10,6.3,5.0,6.625,0,0,0,0,0,190,0.642105263,0.357894737,0,0.367647059,0.294117647,0,1,80.0,20.0,0,6.060606061,0,1,0,0,342,6598,1449,0,0,7,83,15,2,7,0,0,0,0,0,0,3,1,0,0,0,0,0.13253012048192772,0.06666666666666667
507,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5,2,3,4,3,10,4,10,5.6,4.0,6.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,235,3783,9280076,0,1,2,45,8,1,0,0,1,0,1,0,1,5,1,0,0,0,0,0.13333333333333333,0.0
8470,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,65,0.984615385,0.015384615,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,0,0,0,5,5839,540203,0,0,4,25,16,3,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
3953,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,6,3,3,3,3,12,12,7,6.0,7.5,5.25,0,0,0,0,0,32,0.125,0.875,2,0.5,0.214285714,0,1,0.0,100.0,0,6.666666667,0,1,1,0,352,4396,0,0,1,1,52,20,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
1784,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,1,2,9,2,9,9,8,5.6,9.0,4.75,3,0,0,0,0,12,0.75,0.25,1,0.0,0.0,0,1,0.0,0.0,0,100.0,0,0,0,0,194,536,0,0,1,3,43,12,1,1,0,0,0,0,0,0,6,1,0,0,0,0,0.0,0.0
7191,1,0,1,0,0,0,0,0,1,0,3,0,0,1,0,7,1,1,1,0,11,11,0,5.142857143,5.142857143,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,218,5626,0,0,1,5,54,46,4,3,0,0,0,0,0,0,3,1,0,0,0,0,0.16666666666666666,0.1956521739130435
8244,1,1,1,0,0,0,0,0,1,0,3,1,0,0,0,13,9,2,3,2,17,13,17,7.846153846,7.5,8.142857143,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,129,54,5,1,0,1,2,3,2,0,5,1,0,0,0,0,0.08527131782945736,0.0
6092,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,61,0.68852459,0.31147541,0,0.526315789,0.0,0,0,90.0,10.0,0,10.0,0,0,0,0,221,4161,405645,0,0,4,26,17,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
7035,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,46,0.847826087,0.152173913,0,0.0,0.0,0,0,60.0,40.0,0,50.0,0,1,0,0,135,3153,9482009,0,0,3,27,19,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
6793,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,5,1,2,2,4,12,3,12,4.8,2.666666667,8.0,0,0,0,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,374,-1,0,0,1,3,39,13,3,1,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
6124,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,8,4,3,3,3,6,3,6,3.875,3.0,4.166666667,0,0,0,0,0,43,0.837209302,0.162790698,0,0.571428571,0.285714286,0,0,100.0,0.0,0,14.28571429,0,0,0,0,100,9396,6879,0,1,6,49,11,2,3,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
6730,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,1,4,11,4,16,16,6,9.25,13.5,5.0,0,0,0,0,0,1,0.0,1.0,0,0.0,0.0,0,0,0.0,100.0,0,0.0,1,1,0,0,952,7083,17964,0,1,3,51,32,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0196078431372549,0.03125
1965,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,3,7,3,7,7,7,5.625,7.0,5.428571429,0,0,0,0,0,187,0.56684492,0.43315508,2,0.049382716,0.024691358,0,1,14.28571429,85.71428571,0,0.0,0,0,0,0,53,8712,1811,0,0,7,64,11,1,5,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
3791,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,2,1,9,1,9,9,7,5.666666667,9.0,4.714285714,0,0,0,0,0,81,0.395061728,0.604938272,9,0.0,0.0,0,1,0.0,100.0,0,86.36363636,0,1,0,0,590,7445,3357138,0,0,8,72,23,2,5,0,0,0,0,0,0,5,1,0,0,0,1,0.013888888888888888,0.0
7926,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,17,5,1,3,1,17,17,17,6.294117647,10.0,5.8,3,0,0,0,0,10,0.9,0.1,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,200,531,0,0,1,0,135,25,7,1,0,1,3,2,0,0,6,1,0,3,0,0,0.17777777777777778,0.0
5120,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,2,6,2,7,6,7,4.833333333,6.0,4.6,1,0,0,1,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,270,-1,8262038,0,1,2,44,9,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0.0,0.0
9708,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,8,8,0,10,10,0,9.0,9.0,0.0,0,0,0,0,0,14,0.071428571,0.928571429,0,0.230769231,0.0,0,1,0.0,0.0,0,14.28571429,0,1,1,0,374,7295,0,0,1,5,31,23,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0.0,0.0
3101,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,140,0.942857143,0.057142857,1,0.5,0.0,0,1,100.0,0.0,0,58.33333333,0,1,1,0,271,3382,4463841,0,0,4,33,24,2,1,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
7306,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,9,3,2,3,2,17,17,10,6.111111111,10.0,5.0,0,0,0,0,0,177,0.802259887,0.197740113,1,0.657142857,0.142857143,0,1,83.33333333,16.66666667,0,19.44444444,0,0,0,0,692,6613,127814,0,0,4,74,25,2,5,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
7477,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,3,3,0,18,18,0,10.5,10.5,0.0,0,0,0,0,0,30,0.966666667,0.033333333,0,0.0,0.0,0,0,100.0,0.0,0,66.66666667,0,1,1,0,382,-1,2992243,0,0,4,33,26,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0.0
9556,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,11,3,2,3,2,13,13,7,4.818181818,8.0,4.111111111,0,0,0,0,0,50,0.72,0.28,2,0.214285714,0.071428571,0,1,80.0,20.0,0,70.0,0,1,0,0,347,7688,383023,0,0,4,74,21,3,6,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
1417,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,5,2,11,2,33,11,33,9.6875,11.0,9.6,1,0,0,0,0,12,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,1912,2106,0,0,1,1,183,15,6,1,0,1,3,2,3,0,4,1,0,3,0,0,0.2568306010928962,0.0
6517,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,8,9,2,2,2,20,8,20,7.125,5.333333333,8.2,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,7,359,0,0,1,1,76,22,5,0,0,0,0,0,0,0,6,1,0,0,0,0,0.2236842105263158,0.045454545454545456
10397,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,3,3,4,11,11,4,6.0,7.0,4.0,0,0,0,0,0,130,0.723076923,0.276923077,0,0.0,0.0,0,0,37.5,62.5,0,0.0,0,0,0,0,1778,8813,97606,0,0,5,31,19,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
10551,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,7,4,3,3,3,16,16,8,6.428571429,9.5,5.2,0,0,0,0,0,109,0.844036697,0.155963303,0,0.411764706,0.058823529,0,0,0.0,0.0,0,46.66666667,0,1,1,0,635,5208,27339,0,0,5,62,24,3,3,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
8952,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,3,4,3,13,12,13,8.4,8.0,8.666666667,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,0,529,0,0,1,0,56,20,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0.17857142857142858,0.0
154,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,3,3,4,9,9,6,5.5,6.0,5.0,0,0,0,0,0,60,0.216666667,0.783333333,0,0.212765957,0.127659574,0,0,0.0,0.0,0,14.54545455,0,1,1,0,69,7602,2368410,0,1,4,36,17,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
3533,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,9,4,9,9,4,6.5,9.0,4.0,0,0,0,0,0,28,0.964285714,0.035714286,0,0.0,0.0,0,0,100.0,0.0,0,0.0,0,1,1,1,0,-1,0,0,1,0,30,16,2,0,0,0,0,0,0,0,4,1,0,0,0,1,0.0,0.0
6255,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,9,4,3,3,6,8,7,8,6.222222222,5.0,6.571428571,0,0,0,0,0,72,0.833333333,0.166666667,0,0.25,0.0,0,0,50.0,50.0,0,61.53846154,0,0,0,0,357,9504,2040,0,0,6,76,15,2,4,0,0,0,0,0,0,5,1,0,0,0,1,0.0,0.0
10308,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,119,0.949579832,0.050420168,0,0.166666667,0.0,0,0,0.0,0.0,0,25.0,0,1,0,0,0,-1,192053,0,0,5,24,15,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
7824,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,3,4,2,3,2,8,8,2,4.333333333,5.5,2.0,0,0,0,0,0,161,0.788819876,0.211180124,2,0.205882353,0.0,0,1,25.0,75.0,0,47.22222222,0,0,0,0,0,-1,494382,0,0,4,27,15,2,0,0,0,0,0,0,0,4,1,0,0,0,1,0.0,0.0
4031,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,9,2,3,5,3,32,10,32,8.888888889,7.5,9.285714286,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,867,959,37229,0,1,2,100,20,3,1,0,0,0,1,0,0,6,1,0,0,0,1,0.28,0.35
4755,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,14,3,3,3,3,27,3,27,7.714285714,3.0,8.5,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,1,0,0,-1,16425,0,0,6,133,11,3,6,0,0,0,0,0,0,7,1,0,0,0,1,0.0,0.0
4432,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,3,9,3,38,12,38,11.0,10.5,11.2,1,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,0.0,0,1,0,0,101,-1,0,0,1,2,94,26,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0.07446808510638298,0.0
8278,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,6,5,2,3,2,18,18,8,7.0,10.5,5.25,0,0,0,0,0,365,0.419178082,0.580821918,1,0.033018868,0.004716981,1,1,80.0,20.0,0,24.62311558,0,1,1,0,599,5245,0,0,1,4,59,26,2,0,0,0,0,0,0,0,6,1,0,0,0,1,0.0,0.0
742,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,9,4,2,3,2,8,5,8,4.444444444,4.0,4.571428571,0,0,0,0,0,17,0.0,1.0,1,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0,1346,7419,285,0,0,7,60,13,2,6,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
9283,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,3,3,3,11,11,8,5.666666667,7.0,5.0,2,0,0,0,0,40,0.125,0.875,8,0.085714286,1.0,0,1,0.0,0.0,0,20.0,0,1,0,0,484,3534,0,0,1,1,50,19,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
7919,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,4,6,10,8,10,7.0,6.0,8.0,1,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,100.0,0,1,0,1,0,-1,0,0,1,0,46,20,3,0,0,0,0,0,0,1,4,1,0,0,0,0,0.043478260869565216,0.0
472,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,12,5,2,4,2,32,20,32,8.666666667,8.666666667,8.666666667,0,0,0,0,2,37,0.0,1.0,2,0.027027027,0.0,0,1,0.0,100.0,0,0.0,0,1,1,0,168,1658,2580873,0,1,0,126,61,3,4,0,1,0,1,2,0,3,1,0,0,0,0,0.30952380952380953,0.32786885245901637
3813,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,6,3,3,3,14,14,4,6.0,8.5,3.5,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,45,3608,0,0,1,0,38,22,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0.02631578947368421,0.045454545454545456
4523,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,8,8,0,8,8,0,8.0,8.0,0.0,0,0,0,0,0,14,0.071428571,0.928571429,0,0.846153846,0.615384615,0,1,0.0,0.0,0,14.28571429,0,1,0,0,374,7295,0,0,1,5,28,21,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0.0
698,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,6,3,3,0,9,9,0,6.75,6.75,0.0,0,0,0,0,0,65,0.892307692,0.107692308,0,0.428571429,0.0,1,0,100.0,0.0,0,0.0,0,1,0,0,387,3630,426586,0,0,2,42,34,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
3898,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,2,2,4,9,9,8,6.166666667,5.5,6.5,1,0,0,0,0,149,0.953020134,0.046979866,0,0.428571429,0.0,0,0,100.0,0.0,0,58.82352941,0,1,1,0,905,7130,12,0,0,7,54,16,2,0,0,0,0,0,2,0,4,1,0,0,0,1,0.0,0.0
5280,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,8,3,2,2,2,32,8,32,8.75,5.666666667,10.6,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,7,359,0,0,1,1,90,23,5,0,0,0,0,0,0,0,7,1,0,0,0,0,0.23333333333333334,0.043478260869565216
7769,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,0,3,5,3,13,13,7,6.666666667,8.0,5.333333333,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,222,143,0,0,1,0,56,30,2,2,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
3490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,1,5,1,12,5,12,5.636363636,5.0,5.7,0,0,0,0,0,41,0.780487805,0.219512195,1,0.111111111,0.222222222,0,1,100.0,0.0,0,0.0,0,1,1,0,300,4447,460464,0,0,4,84,9,1,9,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
11424,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,10,3,1,3,1,8,7,8,4.2,5.0,4.0,0,0,0,0,0,66,0.848484848,0.151515152,1,0.0,0.0,0,1,0.0,0.0,0,20.0,0,0,1,0,506,8829,2635,0,1,6,62,15,2,0,0,0,0,0,6,0,4,1,0,0,0,0,0.0,0.0
8765,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,10,2,1,1,3,17,7,17,5.7,4.857142857,7.666666667,1,0,0,0,0,21,0.19047619,0.80952381,1,0.294117647,0.0,0,1,20.0,80.0,0,25.0,0,1,1,0,217,5627,0,0,1,5,78,44,5,3,1,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
7542,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,16,0.0,1.0,0,0.0,0.125,0,1,0.0,0.0,0,0.0,0,1,1,1,52,-1,0,0,0,1,33,24,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
11115,1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,128,50,4,1,0,1,2,3,2,0,5,1,0,0,0,1,0.109375,0.0
7841,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,8,2,1,1,4,15,9,15,6.125,5.0,9.5,0,0,0,0,0,22,0.181818182,0.818181818,1,0.166666667,0.0,0,1,16.66666667,83.33333333,0,25.0,0,1,1,0,228,5616,0,0,1,5,67,39,5,2,0,0,0,0,0,0,3,1,0,0,0,0,0.05970149253731343,0.10256410256410256
